8828	208077	0	79	763	10	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
8632	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
8616	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
8559	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
8791	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
7789	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
7742	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	accept
7273	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
7903	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
7493	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
7492	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
7634	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
7037	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	accept
8075	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
8759	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
4948	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
8869	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
6982	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
8748	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
8480	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
8479	209306	0	79	770	30	5000000	8	null	null	com.google.android.googlequicksearchbox	reject
7967	209337	1	31	305	30	10000000	8	null	null	ios	accept
6635	209490	1	1	8	60	30000000	1	null	null	facebook	accept
8700	209490	1	1	8	60	30000000	1	null	null	facebook	reject
6814	209490	1	1	8	60	30000000	1	null	null	facebook	reject
7096	209490	1	1	8	60	30000000	1	null	null	facebook	reject
8808	209490	1	1	8	60	30000000	1	null	null	facebook	reject
8050	209490	1	1	8	60	30000000	1	null	null	facebook	reject
8556	209490	1	1	8	60	30000000	1	null	null	facebook	accept
8890	209490	1	1	8	60	30000000	1	null	null	facebook	reject
8663	209490	1	1	8	60	30000000	1	null	null	facebook	reject
7191	209490	1	1	8	60	30000000	1	null	null	facebook	reject
7607	209490	1	1	8	60	30000000	1	null	null	facebook	reject
8184	209490	1	1	8	60	30000000	1	null	null	facebook	reject
8500	209490	1	1	8	60	30000000	1	null	null	facebook	accept
7001	209490	1	1	8	60	30000000	1	null	null	facebook	reject
7917	209490	1	1	8	60	30000000	1	null	null	facebook	reject
8901	209490	1	1	8	60	30000000	1	null	null	facebook	reject
8436	209490	1	1	8	60	30000000	1	null	null	facebook	reject
8438	209490	1	1	8	60	30000000	1	null	null	facebook	reject
7116	209490	1	1	8	60	30000000	1	null	null	facebook	reject
8614	209490	1	1	8	60	30000000	1	null	null	facebook	reject
7498	209506	-1	74	725	100	10000000	8	null	null	tima	reject
7548	209506	-1	74	725	100	10000000	8	null	null	tima	reject
7697	209506	-1	74	725	100	10000000	8	null	null	tima	reject
6895	209506	-1	74	725	100	10000000	8	null	null	tima	reject
8188	209506	-1	74	725	100	10000000	8	null	null	tima	reject
8205	209506	-1	74	725	100	10000000	8	null	null	tima	reject
8132	209506	-1	74	725	100	10000000	8	null	null	tima	reject
8730	209506	-1	74	725	100	10000000	8	null	null	tima	reject
8762	209506	-1	74	725	100	10000000	8	null	null	tima	reject
7962	209506	-1	74	725	100	10000000	8	null	null	tima	reject
8069	209506	-1	74	725	100	10000000	8	null	null	tima	accept
8822	209506	-1	74	725	100	10000000	8	null	null	tima	reject
6967	209506	-1	74	725	100	10000000	8	null	null	tima	reject
8041	209506	-1	74	725	100	10000000	8	null	null	tima	accept
7808	209506	-1	74	725	100	10000000	8	null	null	tima	reject
8649	209506	-1	74	725	100	10000000	8	null	null	tima	reject
7660	209506	-1	74	725	100	10000000	8	null	null	tima	reject
8277	209506	-1	74	725	100	10000000	8	null	null	tima	accept
8146	209506	-1	74	725	100	10000000	8	null	null	tima	reject
7225	209506	-1	74	725	100	10000000	8	null	null	tima	reject
8166	209332	0	74	725	30	10000000	4	null	null	tima	reject
8041	209332	0	74	725	30	10000000	4	null	null	tima	reject
7554	209332	0	74	725	30	10000000	4	null	null	tima	reject
7979	209332	0	74	725	30	10000000	4	null	null	tima	reject
8146	209332	0	74	725	30	10000000	4	null	null	tima	reject
7225	209332	0	74	725	30	10000000	4	null	null	tima	reject
8762	209332	0	74	725	30	10000000	4	null	null	tima	reject
7962	209332	0	74	725	30	10000000	4	null	null	tima	reject
8122	209332	0	74	725	30	10000000	4	null	null	tima	reject
6967	209332	0	74	725	30	10000000	4	null	null	tima	reject
7901	209332	0	74	725	30	10000000	4	null	null	tima	reject
8069	209332	0	74	725	30	10000000	4	null	null	tima	reject
7808	209332	0	74	725	30	10000000	4	null	null	tima	accept
8894	209332	0	74	725	30	10000000	4	null	null	tima	accept
8730	209332	0	74	725	30	10000000	4	null	null	tima	reject
7660	209332	0	74	725	30	10000000	4	null	null	tima	accept
7498	209332	0	74	725	30	10000000	4	null	null	tima	reject
7691	209332	0	74	725	30	10000000	4	null	null	tima	reject
8188	209332	0	74	725	30	10000000	4	null	null	tima	accept
8205	209332	0	74	725	30	10000000	4	null	null	tima	reject
8383	209429	0	1	281	30	10000000	4	null	null	Facebook_Leadform-tinchap-Tima_TungAnh_Original	accept
8922	209431	1	79	764	100	5000000	8	null	null	tima	reject
8956	209431	1	79	764	100	5000000	8	null	null	tima	reject
8916	209431	1	79	764	100	5000000	8	null	null	tima	reject
6907	209431	1	79	764	100	5000000	8	null	null	tima	reject
7090	209431	1	79	764	100	5000000	8	null	null	tima	reject
8953	209431	1	79	764	100	5000000	8	null	null	tima	reject
8910	209431	1	79	764	100	5000000	8	null	null	tima	reject
8960	209431	1	79	764	100	5000000	8	null	null	tima	reject
8368	209431	1	79	764	100	5000000	8	null	null	tima	accept
8768	209431	1	79	764	100	5000000	8	null	null	tima	reject
7801	209431	1	79	764	100	5000000	8	null	null	tima	reject
7636	209431	1	79	764	100	5000000	8	null	null	tima	accept
7852	209431	1	79	764	100	5000000	8	null	null	tima	accept
8042	209431	1	79	764	100	5000000	8	null	null	tima	reject
8233	209431	1	79	764	100	5000000	8	null	null	tima	reject
8361	209431	1	79	764	100	5000000	8	null	null	tima	accept
8802	209431	1	79	764	100	5000000	8	null	null	tima	reject
8928	209431	1	79	764	100	5000000	8	null	null	tima	reject
7649	209431	1	79	764	100	5000000	8	null	null	tima	accept
7874	209445	1	72	709	30	10000000	1	null	null	tima	accept
8067	209445	1	72	709	30	10000000	1	null	null	tima	reject
7566	209445	1	72	709	30	10000000	1	null	null	tima	accept
7739	209445	1	72	709	30	10000000	1	null	null	tima	accept
8629	209445	1	72	709	30	10000000	1	null	null	tima	reject
8397	209445	1	72	709	30	10000000	1	null	null	tima	reject
6952	209463	0	1	7	30	50000000	12	null	null	tima	accept
8059	209581	0	35	347	20	5000000	8	null	null	ios	reject
8395	209581	0	35	347	20	5000000	8	null	null	ios	reject
8917	209582	1	56	571	100	10000000	8	null	null	com.google.android.googlequicksearchbox	reject
7585	209582	1	56	571	100	10000000	8	null	null	com.google.android.googlequicksearchbox	reject
8171	209582	1	56	571	100	10000000	8	null	null	com.google.android.googlequicksearchbox	accept
7364	209582	1	56	571	100	10000000	8	null	null	com.google.android.googlequicksearchbox	reject
7137	209582	1	56	571	100	10000000	8	null	null	com.google.android.googlequicksearchbox	reject
7717	209582	1	56	571	100	10000000	8	null	null	com.google.android.googlequicksearchbox	reject
8160	209582	1	56	571	100	10000000	8	null	null	com.google.android.googlequicksearchbox	reject
8201	209582	1	56	571	100	10000000	8	null	null	com.google.android.googlequicksearchbox	accept
6952	209613	-1	1	18	100	50000000	8	null	null	google	accept
7331	209630	-1	33	328	90	25000000	4	null	null	com.google.android.googlequicksearchbox	accept
8668	209630	-1	33	328	90	25000000	4	null	null	com.google.android.googlequicksearchbox	reject
8384	209630	-1	33	328	90	25000000	4	null	null	com.google.android.googlequicksearchbox	reject
8675	209630	-1	33	328	90	25000000	4	null	null	com.google.android.googlequicksearchbox	reject
8750	209630	-1	33	328	90	25000000	4	null	null	com.google.android.googlequicksearchbox	reject
8689	209630	-1	33	328	90	25000000	4	null	null	com.google.android.googlequicksearchbox	reject
8409	208088	0	79	764	90	20000000	1	null	null	tima	reject
7138	208088	0	79	764	90	20000000	1	null	null	tima	reject
8367	208088	0	79	764	90	20000000	1	null	null	tima	reject
7445	208088	0	79	764	90	20000000	1	null	null	tima	reject
7575	208088	0	79	764	90	20000000	1	null	null	tima	reject
8447	208088	0	79	764	90	20000000	1	null	null	tima	reject
8359	208088	0	79	764	90	20000000	1	null	null	tima	reject
8508	208088	0	79	764	90	20000000	1	null	null	tima	reject
8507	208088	0	79	764	90	20000000	1	null	null	tima	reject
8284	208088	0	79	764	90	20000000	1	null	null	tima	reject
8354	208088	0	79	764	90	20000000	1	null	null	tima	reject
8405	208088	0	79	764	90	20000000	1	null	null	tima	reject
7446	208088	0	79	764	90	20000000	1	null	null	tima	reject
8352	208088	0	79	764	90	20000000	1	null	null	tima	reject
6892	208088	0	79	764	90	20000000	1	null	null	tima	reject
8013	208088	0	79	764	90	20000000	1	null	null	tima	reject
7444	208088	0	79	764	90	20000000	1	null	null	tima	reject
7126	208088	0	79	764	90	20000000	1	null	null	tima	reject
8356	208088	0	79	764	90	20000000	1	null	null	tima	reject
7339	208088	0	79	764	90	20000000	1	null	null	tima	reject
8457	208097	1	75	742	100	50000000	8	null	null	google	reject
8340	208097	1	75	742	100	50000000	8	null	null	google	reject
7767	208097	1	75	742	100	50000000	8	null	null	google	reject
7040	208097	1	75	742	100	50000000	8	null	null	google	reject
8761	208097	1	75	742	100	50000000	8	null	null	google	reject
8270	208097	1	75	742	100	50000000	8	null	null	google	reject
7953	208097	1	75	742	100	50000000	8	null	null	google	reject
7629	208097	1	75	742	100	50000000	8	null	null	google	reject
7968	208097	1	75	742	100	50000000	8	null	null	google	reject
7704	208097	1	75	742	100	50000000	8	null	null	google	reject
8825	208097	1	75	742	100	50000000	8	null	null	google	accept
8482	208097	1	75	742	100	50000000	8	null	null	google	reject
7954	208097	1	75	742	100	50000000	8	null	null	google	reject
7681	208097	1	75	742	100	50000000	8	null	null	google	reject
7685	208097	1	75	742	100	50000000	8	null	null	google	reject
7811	208097	1	75	742	100	50000000	8	null	null	google	reject
7743	208097	1	75	742	100	50000000	8	null	null	google	reject
8932	208097	1	75	742	100	50000000	8	null	null	google	reject
7662	208097	1	75	742	100	50000000	8	null	null	google	accept
7310	208258	0	34	342	200	30000000	8	null	null	ios	reject
7066	208258	0	34	342	200	30000000	8	null	null	ios	reject
8829	208258	0	34	342	200	30000000	8	null	null	ios	reject
7976	208265	0	38	380	100	10000000	8	null	null	google	reject
7491	208265	0	38	380	100	10000000	8	null	null	google	reject
6533	208265	0	38	380	100	10000000	8	null	null	google	reject
8821	208265	0	38	380	100	10000000	8	null	null	google	accept
7880	208265	0	38	380	100	10000000	8	null	null	google	reject
7876	208265	0	38	380	100	10000000	8	null	null	google	reject
7863	208265	0	38	380	100	10000000	8	null	null	google	reject
7379	208265	0	38	380	100	10000000	8	null	null	google	reject
8399	208265	0	38	380	100	10000000	8	null	null	google	reject
8716	208265	0	38	380	100	10000000	8	null	null	google	reject
7975	208265	0	38	380	100	10000000	8	null	null	google	reject
8765	208265	0	38	380	100	10000000	8	null	null	google	accept
8212	208265	0	38	380	100	10000000	8	null	null	google	reject
7455	208306	1	79	767	60	10000000	4	null	null	tima	reject
6955	208306	1	79	767	60	10000000	4	null	null	tima	reject
8642	208306	1	79	767	60	10000000	4	null	null	tima	reject
7613	208306	1	79	767	60	10000000	4	null	null	tima	reject
7087	208306	1	79	767	60	10000000	4	null	null	tima	accept
6662	208306	1	79	767	60	10000000	4	null	null	tima	reject
7903	208306	1	79	767	60	10000000	4	null	null	tima	reject
6982	208306	1	79	767	60	10000000	4	null	null	tima	reject
8326	208306	1	79	767	60	10000000	4	null	null	tima	accept
4948	208306	1	79	767	60	10000000	4	null	null	tima	reject
6512	208306	1	79	767	60	10000000	4	null	null	tima	reject
7952	208306	1	79	767	60	10000000	4	null	null	tima	reject
7516	208306	1	79	767	60	10000000	4	null	null	tima	reject
7262	209311	0	1	282	50	20000000	2	null	null	tima	reject
7297	209311	0	1	282	50	20000000	2	null	null	tima	reject
7740	209311	0	1	282	50	20000000	2	null	null	tima	reject
7245	209311	0	1	282	50	20000000	2	null	null	tima	reject
7983	209311	0	1	282	50	20000000	2	null	null	tima	reject
7240	209311	0	1	282	50	20000000	2	null	null	tima	reject
7247	209311	0	1	282	50	20000000	2	null	null	tima	reject
7249	209311	0	1	282	50	20000000	2	null	null	tima	reject
7669	209311	0	1	282	50	20000000	2	null	null	tima	reject
7418	209311	0	1	282	50	20000000	2	null	null	tima	reject
8634	209311	0	1	282	50	20000000	2	null	null	tima	reject
7641	209311	0	1	282	50	20000000	2	null	null	tima	reject
8273	209311	0	1	282	50	20000000	2	null	null	tima	reject
8115	209311	0	1	282	50	20000000	2	null	null	tima	accept
7299	209311	0	1	282	50	20000000	2	null	null	tima	reject
8062	209311	0	1	282	50	20000000	2	null	null	tima	reject
7509	209311	0	1	282	50	20000000	2	null	null	tima	reject
7258	209311	0	1	282	50	20000000	2	null	null	tima	reject
8705	209311	0	1	282	50	20000000	2	null	null	tima	reject
7186	209311	0	1	282	50	20000000	2	null	null	tima	reject
8802	209418	0	79	761	365	10000000	4	null	null	andriod	reject
8434	209418	0	79	761	365	10000000	4	null	null	andriod	accept
7649	209418	0	79	761	365	10000000	4	null	null	andriod	reject
7801	209418	0	79	761	365	10000000	4	null	null	andriod	reject
7671	209418	0	79	761	365	10000000	4	null	null	andriod	reject
7636	209418	0	79	761	365	10000000	4	null	null	andriod	accept
8916	209418	0	79	761	365	10000000	4	null	null	andriod	reject
8233	209418	0	79	761	365	10000000	4	null	null	andriod	reject
8252	209418	0	79	761	365	10000000	4	null	null	andriod	reject
8306	209418	0	79	761	365	10000000	4	null	null	andriod	reject
7852	209418	0	79	761	365	10000000	4	null	null	andriod	reject
8368	209418	0	79	761	365	10000000	4	null	null	andriod	reject
8768	209418	0	79	761	365	10000000	4	null	null	andriod	reject
8417	209418	0	79	761	365	10000000	4	null	null	andriod	reject
8695	209418	0	79	761	365	10000000	4	null	null	andriod	reject
8361	209418	0	79	761	365	10000000	4	null	null	andriod	reject
7744	209418	0	79	761	365	10000000	4	null	null	andriod	reject
8910	209418	0	79	761	365	10000000	4	null	null	andriod	reject
8042	209418	0	79	761	365	10000000	4	null	null	andriod	accept
7380	209425	1	51	528	90	5000000	8	null	null	ios	reject
8225	209425	1	51	528	90	5000000	8	null	null	ios	reject
8545	209425	1	51	528	90	5000000	8	null	null	ios	reject
8258	209425	1	51	528	90	5000000	8	null	null	ios	reject
7574	209425	1	51	528	90	5000000	8	null	null	ios	reject
8889	209425	1	51	528	90	5000000	8	null	null	ios	reject
8874	209425	1	51	528	90	5000000	8	null	null	ios	reject
8755	209425	1	51	528	90	5000000	8	null	null	ios	reject
8516	209536	-1	49	502	30	10000000	4	null	null	google	accept
7474	209536	-1	49	502	30	10000000	4	null	null	google	reject
8517	209536	-1	49	502	30	10000000	4	null	null	google	accept
8513	209536	-1	49	502	30	10000000	4	null	null	google	accept
7476	209536	-1	49	502	30	10000000	4	null	null	google	reject
8515	209536	-1	49	502	30	10000000	4	null	null	google	accept
8514	209536	-1	49	502	30	10000000	4	null	null	google	accept
6806	209536	-1	49	502	30	10000000	4	null	null	google	reject
8474	209536	-1	49	502	30	10000000	4	null	null	google	reject
7129	209536	-1	49	502	30	10000000	4	null	null	google	reject
6708	209543	-1	79	785	100	30000000	2	null	null	com.google.android.googlequicksearchbox	accept
7359	209543	-1	79	785	100	30000000	2	null	null	com.google.android.googlequicksearchbox	reject
8229	209543	-1	79	785	100	30000000	2	null	null	com.google.android.googlequicksearchbox	reject
6931	209543	-1	79	785	100	30000000	2	null	null	com.google.android.googlequicksearchbox	accept
6870	209543	-1	79	785	100	30000000	2	null	null	com.google.android.googlequicksearchbox	reject
8953	209543	-1	79	785	100	30000000	2	null	null	com.google.android.googlequicksearchbox	accept
8958	209543	-1	79	785	100	30000000	2	null	null	com.google.android.googlequicksearchbox	accept
8835	209543	-1	79	785	100	30000000	2	null	null	com.google.android.googlequicksearchbox	reject
8956	209543	-1	79	785	100	30000000	2	null	null	com.google.android.googlequicksearchbox	accept
8736	209272	0	26	252	10	5000000	8	null	null	google	reject
8338	209272	0	26	252	10	5000000	8	null	null	google	accept
7301	209272	0	26	252	10	5000000	8	null	null	google	reject
7433	209272	0	26	252	10	5000000	8	null	null	google	accept
8377	209272	0	26	252	10	5000000	8	null	null	google	reject
8382	209272	0	26	252	10	5000000	8	null	null	google	reject
7434	209272	0	26	252	10	5000000	8	null	null	google	accept
8853	209272	0	26	252	10	5000000	8	null	null	google	reject
8225	209320	1	51	528	90	5000000	4	null	null	ios	reject
7380	209320	1	51	528	90	5000000	4	null	null	ios	accept
8545	209320	1	51	528	90	5000000	4	null	null	ios	reject
8258	209320	1	51	528	90	5000000	4	null	null	ios	reject
7574	209320	1	51	528	90	5000000	4	null	null	ios	reject
8889	209320	1	51	528	90	5000000	4	null	null	ios	reject
8874	209320	1	51	528	90	5000000	4	null	null	ios	reject
8755	209320	1	51	528	90	5000000	4	null	null	ios	reject
8209	209389	0	54	563	50	10000000	8	null	null	google	reject
8375	209389	0	54	563	50	10000000	8	null	null	google	reject
8683	209389	0	54	563	50	10000000	8	null	null	google	reject
8691	209389	0	54	563	50	10000000	8	null	null	google	reject
7716	209389	0	54	563	50	10000000	8	null	null	google	reject
8364	209389	0	54	563	50	10000000	8	null	null	google	accept
8608	209389	0	54	563	50	10000000	8	null	null	google	reject
7406	209437	-1	14	122	90	15000000	4	null	null	google	reject
6903	209438	1	62	608	30	10000000	8	null	null	com.google.android.googlequicksearchbox	reject
7033	209438	1	62	608	30	10000000	8	null	null	com.google.android.googlequicksearchbox	reject
8775	209471	-1	79	762	30	25000000	2	null	null	com.google.android.googlequicksearchbox	accept
8443	209471	-1	79	762	30	25000000	2	null	null	com.google.android.googlequicksearchbox	reject
8141	209471	-1	79	762	30	25000000	2	null	null	com.google.android.googlequicksearchbox	reject
8652	209471	-1	79	762	30	25000000	2	null	null	com.google.android.googlequicksearchbox	reject
8586	209471	-1	79	762	30	25000000	2	null	null	com.google.android.googlequicksearchbox	reject
8216	209471	-1	79	762	30	25000000	2	null	null	com.google.android.googlequicksearchbox	reject
8014	209471	-1	79	762	30	25000000	2	null	null	com.google.android.googlequicksearchbox	reject
7387	209471	-1	79	762	30	25000000	2	null	null	com.google.android.googlequicksearchbox	reject
8595	209471	-1	79	762	30	25000000	2	null	null	com.google.android.googlequicksearchbox	reject
